image_id,raw_path,processed_path,status,action,reason,sha256,dhash,width,height,raw_mode,processed_mode,is_grayscale,processed_size_bytes
caltech_cannon_002,data/raw/caltech_cannon_002.jpg,data/processed/caltech_cannon_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,336184c75dc9e953e3c66b9826b4c6b66a354c1348af037d221db1f57a790788,1800084c469b85ca,300.0,222.0,RGB,RGB,False,73758.0
caltech_cannon_003,data/raw/caltech_cannon_003.jpg,data/processed/caltech_cannon_003.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,bee3c2f323ce505ef68026ec91bcc611282c0b151a141553e218147a0ff8fa2f,40080c478e8c0929,300.0,183.0,L,RGB,True,30612.0
caltech_cannon_004,data/raw/caltech_cannon_004.jpg,data/processed/caltech_cannon_004.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,bed99711a3c4d97b3fe438b27c878c6676ae8707743ac59f6c534890bd7fc6cb,10969e4e4ecf97f3,300.0,239.0,L,RGB,True,76945.0
caltech_cannon_005,data/raw/caltech_cannon_005.jpg,data/processed/caltech_cannon_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,1c0c1c784b371a5ccbe7908e6aae50421688298c7c1e070529af1b23858e3782,a428cc0e87cce40b,300.0,300.0,RGB,RGB,False,178001.0
caltech_cannon_006,data/raw/caltech_cannon_006.jpg,data/processed/caltech_cannon_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,a178e14bca85a30cbeb5953f14a5aeb0ca3457970c458b76c6fa369ee378faec,2aa88d0f88894d91,280.0,300.0,RGB,RGB,False,89120.0
caltech_cannon_007,data/raw/caltech_cannon_007.jpg,data/processed/caltech_cannon_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,9633b4f0e26b65d2cd3d045863040d31afc0a63167001f3f1bf94c4632380b34,03cc368e9c9cc869,300.0,263.0,RGB,RGB,False,87713.0
caltech_cannon_008,data/raw/caltech_cannon_008.jpg,data/processed/caltech_cannon_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,cae8c5b1d3e6c86d9cfd81ad83ff8ea5aeb92afe2a4216910ba5cd3581b373b5,219c1383524b2eb6,300.0,207.0,RGB,RGB,False,100942.0
caltech_cannon_009,data/raw/caltech_cannon_009.jpg,data/processed/caltech_cannon_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,31d771c25c86ce6f95ca694b763397ebe2fcd6b925ba028cb2947ce86d1dfb24,76e7cc6f479dbcfc,299.0,237.0,RGB,RGB,False,68140.0
caltech_cannon_010,data/raw/caltech_cannon_010.jpg,data/processed/caltech_cannon_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,67ad94f37d3e27afbd1a810ad8dcc40aeddd6798471fd10afe322699d0bea587,f3f87c76534e2de3,300.0,229.0,RGB,RGB,False,115510.0
caltech_car_side_001,data/raw/caltech_car_side_001.jpg,data/processed/caltech_car_side_001.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,df72db7fd8c5e53a4c0777c5e6abe6d58d752a6a81d9e1b228b8afdb2da213d8,0124e5717acef1f2,300.0,197.0,L,RGB,True,57298.0
caltech_car_side_002,data/raw/caltech_car_side_002.jpg,data/processed/caltech_car_side_002.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,4063dd99bf70727667fb1aaac4dc4c90155c46637285e1a8c78fd78c5c86bada,633a3236461f7070,300.0,197.0,L,RGB,True,40337.0
caltech_car_side_003,data/raw/caltech_car_side_003.jpg,data/processed/caltech_car_side_003.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,0db9d0ead9745cc7139241b2d160289b3887b2528a601eeffc3ef3021a4e29cc,f1d97932d67770f0,300.0,197.0,L,RGB,True,42126.0
caltech_car_side_004,data/raw/caltech_car_side_004.jpg,data/processed/caltech_car_side_004.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,f321582109f99c4316e1ebc13a29843622eddf9ead7bdef72d755dd3858dd16b,67afab16973270f0,300.0,197.0,L,RGB,True,44398.0
caltech_car_side_005,data/raw/caltech_car_side_005.jpg,data/processed/caltech_car_side_005.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,418fafe2ffb4aa94c5addef8f0db0ab34f96395a6f86786ba521b7b5b3152b06,9c31393c17364ac2,300.0,197.0,L,RGB,True,46409.0
caltech_car_side_006,data/raw/caltech_car_side_006.jpg,data/processed/caltech_car_side_006.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,9a29fd50a24bca3b16bf2ff85004313e9a86dd7143edbf69859f8050a2de0173,78d8981697920201,300.0,197.0,L,RGB,True,51697.0
caltech_car_side_007,data/raw/caltech_car_side_007.jpg,data/processed/caltech_car_side_007.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,a53060b28184bfd79a63cc4706c217180c919b02b32f3e1d80cad871a826441b,b173d678dc97f72c,300.0,197.0,L,RGB,True,51597.0
caltech_car_side_008,data/raw/caltech_car_side_008.jpg,data/processed/caltech_car_side_008.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,aab079e82c91e1208f7113cdaedffdf2f92cf3bc766ac5814514a9db8312b7e4,6519197c1e173670,300.0,197.0,L,RGB,True,44849.0
caltech_car_side_009,data/raw/caltech_car_side_009.jpg,data/processed/caltech_car_side_009.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,a605b7a3f46fbbbd787f509363b88a5ea9d83c7e22be04cc016fd7c2c07250e9,d0c8d0b13193f337,300.0,197.0,L,RGB,True,51694.0
caltech_car_side_010,data/raw/caltech_car_side_010.jpg,data/processed/caltech_car_side_010.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,0dba074e3887f21a8417b68ac9f87d708ec137b73390f687bb38a95d9aff5c09,4d6199b43d19f9f4,300.0,197.0,L,RGB,True,51244.0
caltech_ceiling_fan_001,data/raw/caltech_ceiling_fan_001.jpg,data/processed/caltech_ceiling_fan_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,77ef2811068702c256445e36fd267faa14acba6ff5cef65c6e1819a04fdc2c0a,d0d0d09919c8e8b1,300.0,186.0,RGB,RGB,False,77015.0
caltech_ceiling_fan_002,data/raw/caltech_ceiling_fan_002.jpg,data/processed/caltech_ceiling_fan_002.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,a238590ec43be936e725002480dc555ea863120a4ac01027c60e403d4bee8764,336b4f8e271f4960,300.0,166.0,L,RGB,True,31554.0
caltech_ceiling_fan_003,data/raw/caltech_ceiling_fan_003.jpg,data/processed/caltech_ceiling_fan_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,1df3db37eb777549a9a383017f3b6261b0579a670a81201d6b193854cbb5f296,62c20e0a02464fef,300.0,184.0,RGB,RGB,False,74694.0
caltech_ceiling_fan_004,data/raw/caltech_ceiling_fan_004.jpg,data/processed/caltech_ceiling_fan_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,17c3a83244442ae6b81c343fa0a87c15af9cfaa359c13e5ee536ad184381c5cf,4a5e0c3c660f0981,300.0,183.0,RGB,RGB,False,52256.0
caltech_ceiling_fan_005,data/raw/caltech_ceiling_fan_005.jpg,data/processed/caltech_ceiling_fan_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,cf6797309adec879124c8ab5e00797be05b84caec28d2d873461805339dff115,41c0d8d09c3c3d4c,300.0,166.0,RGB,RGB,False,51494.0
caltech_ceiling_fan_006,data/raw/caltech_ceiling_fan_006.jpg,data/processed/caltech_ceiling_fan_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,f3f48243185a2fe76ab1072cd8a06502e336786260987d2803c6145b981d42af,b9bb39c15e6d222c,300.0,225.0,RGB,RGB,False,140300.0
caltech_ceiling_fan_007,data/raw/caltech_ceiling_fan_007.jpg,data/processed/caltech_ceiling_fan_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,2883a186d679f01cdc6c4be7a43cba496675c0d554575d22c33a0b57761663c3,7868c83b7481ea72,300.0,233.0,RGB,RGB,False,83373.0
caltech_ceiling_fan_008,data/raw/caltech_ceiling_fan_008.jpg,data/processed/caltech_ceiling_fan_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,d3b4eef56505825d1471a111f89dcda718c9776f44249407f9c53b8e8c7305f0,060637230f8b632a,300.0,150.0,RGB,RGB,False,31587.0
caltech_ceiling_fan_009,data/raw/caltech_ceiling_fan_009.jpg,data/processed/caltech_ceiling_fan_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,2e43960a880a8a361dc65420660ecab80312c4e7343d48c28c4bfc23bb9c709a,9836631396eca9d8,300.0,121.0,RGB,RGB,False,46013.0
caltech_ceiling_fan_010,data/raw/caltech_ceiling_fan_010.jpg,data/processed/caltech_ceiling_fan_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,751eb90d3b665acea8d67b7052ab4927d3e4548dd844796bd4435ec6ac98f68a,01433b316321c0c0,300.0,163.0,RGB,RGB,False,22445.0
caltech_cellphone_001,data/raw/caltech_cellphone_001.jpg,data/processed/caltech_cellphone_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,0808c5c8753bb345552f23d729fe9be6deca5ead11c14ab7a08699a6d31cb57d,b0f018898fe730f2,300.0,290.0,RGB,RGB,False,70948.0
caltech_cellphone_002,data/raw/caltech_cellphone_002.jpg,data/processed/caltech_cellphone_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,511bc6cf5f345a2ed13f4d19a6944ea4054f71015bdedc51a0decbd9015ebed9,b052148d2e9374e0,300.0,225.0,RGB,RGB,False,109085.0
caltech_cellphone_003,data/raw/caltech_cellphone_003.jpg,data/processed/caltech_cellphone_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,3b6dd567de3c6011b221fa22d2f0442ab1711e188df8519bd97a0de9b3c841f9,61b7d1363fb7f079,209.0,300.0,RGB,RGB,False,50390.0
caltech_cellphone_004,data/raw/caltech_cellphone_004.jpg,data/processed/caltech_cellphone_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,2a465dc4723ee29e186978eb4821b312d31949a0734222d662f8861151987cb2,9993c294949c7767,300.0,225.0,RGB,RGB,False,99019.0
caltech_cellphone_005,data/raw/caltech_cellphone_005.jpg,data/processed/caltech_cellphone_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,7434e66c4036fcfc9d614512cfbab478570887ecc76f0be72de9ea7b2ab3fc50,f113d46472707161,300.0,248.0,RGB,RGB,False,128876.0
caltech_cellphone_006,data/raw/caltech_cellphone_006.jpg,data/processed/caltech_cellphone_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,31176999b1914e47962b9d0994905b74adb12df9e0aafd4c2599d3452dffe07e,f1361bcb9e873270,262.0,300.0,RGB,RGB,False,98531.0
caltech_cellphone_007,data/raw/caltech_cellphone_007.jpg,data/processed/caltech_cellphone_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,0ca38fbc7f8a823f972585c9627cb73a3b4a5626711708ec4dbf7e692b94b318,98323b5e6e9e36e4,300.0,206.0,RGB,RGB,False,122271.0
caltech_cellphone_008,data/raw/caltech_cellphone_008.jpg,data/processed/caltech_cellphone_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,9a7b08a95a39f926b726390eec7276cc1b45eb9283877f50cda86f5202bf4c4e,61b912833df7d0b9,196.0,300.0,RGB,RGB,False,109934.0
caltech_cellphone_009,data/raw/caltech_cellphone_009.jpg,data/processed/caltech_cellphone_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,224e1acdfa72dba7ad0a1d415fae39a053879dfef535365e63ec2b48be585c96,6972541c40600880,211.0,300.0,RGB,RGB,False,67327.0
caltech_cellphone_010,data/raw/caltech_cellphone_010.jpg,data/processed/caltech_cellphone_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,d3fc04be91490b9b30c8c45047b493693f019c5458487e7644156798038606c1,f1301c8de3e130f0,266.0,300.0,RGB,RGB,False,96952.0
caltech_chair_001,data/raw/caltech_chair_001.jpg,data/processed/caltech_chair_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,834901ec97ca78abb24399221522197186c354a94bffd99c50d17d4196fca3cd,85a5634e5642e206,223.0,300.0,RGB,RGB,False,73833.0
caltech_chair_002,data/raw/caltech_chair_002.jpg,data/processed/caltech_chair_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,141f1577834d8f5b4839b345fe8ddc049f578909b8b210a4c4fdbc22ad054676,c74bc79d0e421b32,200.0,300.0,RGB,RGB,False,50649.0
caltech_chair_003,data/raw/caltech_chair_003.jpg,data/processed/caltech_chair_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,d6082bba47b31ea29ffebe2f860dcfa7995705dd47b0c40cab89e1680049bba7,d162cedc9f8b8ba5,230.0,300.0,RGB,RGB,False,75659.0
caltech_chair_004,data/raw/caltech_chair_004.jpg,data/processed/caltech_chair_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,d1cb0b682e2ed5d1598be691da2691c2923bc2b3a81aed7d76db1e347a255ffa,f6b4379c1f0fca0e,198.0,300.0,RGB,RGB,False,108967.0
caltech_chair_005,data/raw/caltech_chair_005.jpg,data/processed/caltech_chair_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,ca5ba8aeea8a294481c2ec0e5910d5d261af9ba0f191a94d4c85b173c090a8c1,8d6d7eccc4d48cad,250.0,300.0,RGB,RGB,False,101223.0
caltech_chair_006,data/raw/caltech_chair_006.jpg,data/processed/caltech_chair_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,449ee5a5ca819f0a46d94aa17b1c6c75a2c974d55d3e8ca1a16f6c34318192ea,4b9b113dbcfc7bfd,300.0,276.0,RGB,RGB,False,139120.0
caltech_chair_007,data/raw/caltech_chair_007.jpg,data/processed/caltech_chair_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,1f53ca8345c16d206749b9a626aad60af38615a26cbb829072b03d6f3a77a87a,c6c68d0f96ccc8d2,199.0,300.0,RGB,RGB,False,44447.0
caltech_chair_008,data/raw/caltech_chair_008.jpg,data/processed/caltech_chair_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,37472e4476a832296c89a5abe667cc674cc89d49d78df3da26fdf2096a04530e,3006cfcc8d060e99,239.0,300.0,RGB,RGB,False,72396.0
caltech_chair_009,data/raw/caltech_chair_009.jpg,data/processed/caltech_chair_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,48c72931f529a98f8b8ba5036c75827fb88e3893bd6dbadfe83ebc718e64f361,e0f0d00e0f64442e,203.0,300.0,RGB,RGB,False,81478.0
caltech_chair_010,data/raw/caltech_chair_010.jpg,data/processed/caltech_chair_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,209d939399668465e84fa3c6e3556cdba2c6e6f199812f3c8c15998442cc9942,276f6f6e2e2b2baf,198.0,300.0,RGB,RGB,False,72146.0
caltech_chandelier_001,data/raw/caltech_chandelier_001.jpg,data/processed/caltech_chandelier_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,7999f477e40bcaae628e68f5774f158cf2f7f12420093c315db0cf334a393a7d,c8cce8b27171e0c4,228.0,300.0,RGB,RGB,False,101847.0
caltech_chandelier_002,data/raw/caltech_chandelier_002.jpg,data/processed/caltech_chandelier_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,55f8e6cd52b26347104b2bd0156396336519c8ef348357aae377677840fc0d6f,c08ccccccc94b6f0,300.0,224.0,RGB,RGB,False,52840.0
caltech_chandelier_003,data/raw/caltech_chandelier_003.jpg,data/processed/caltech_chandelier_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,d0f81f0b4b74f4193ed93bfcc0b6b9b35b0bda45d0bc8e8711b4d808d0e13ba5,88e0729436121939,277.0,300.0,RGB,RGB,False,142860.0
caltech_chandelier_004,data/raw/caltech_chandelier_004.jpg,data/processed/caltech_chandelier_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,864d45dc7cb592d1ade2511eeb779fd18a3f147c6cfbe21ee71873b16b511315,31191b9b9a9b3b21,232.0,300.0,RGB,RGB,False,88563.0
caltech_chandelier_005,data/raw/caltech_chandelier_005.jpg,data/processed/caltech_chandelier_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,d1a1bad14ea0df750876f5546edd24db9b0560cd19080c5678e3c90d7bb81acf,80b2b2a2eaccf0e0,300.0,225.0,RGB,RGB,False,51298.0
caltech_chandelier_006,data/raw/caltech_chandelier_006.jpg,data/processed/caltech_chandelier_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,a1b17ec3bf4dc3602a0daefed46d11e6147d573ddaa3b7260de2038f809c13ff,00e0e0e0f0f0f000,282.0,300.0,RGB,RGB,False,70480.0
caltech_chandelier_007,data/raw/caltech_chandelier_007.jpg,data/processed/caltech_chandelier_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,3d474a4ff0695333763c398026fd5191076a49c0801007820b1737310802ed6e,37370f96452f0f2f,216.0,300.0,RGB,RGB,False,96658.0
caltech_chandelier_008,data/raw/caltech_chandelier_008.jpg,data/processed/caltech_chandelier_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,1e6ee87c1e11640a8efa6e31cc086ab2cf96d5e0499b1536395f8e4a40d8eb70,333133858d4e0a23,300.0,199.0,RGB,RGB,False,105915.0
caltech_chandelier_009,data/raw/caltech_chandelier_009.jpg,data/processed/caltech_chandelier_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,bbc0849ed1ebad38ef56a2af127339621d05c7700026b27b5dc582a097a182e8,313b0f3f8faa8e0f,218.0,300.0,RGB,RGB,False,106297.0
caltech_chandelier_010,data/raw/caltech_chandelier_010.jpg,data/processed/caltech_chandelier_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,3c95b9d5eb990aee1ad0be3f93be66f871fa683ff2f4ebdb34a0f995b391eb0f,d0f0f0a22379adad,300.0,225.0,RGB,RGB,False,125847.0
caltech_cougar_body_001,data/raw/caltech_cougar_body_001.jpg,data/processed/caltech_cougar_body_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,4836976197a7db9fa61dfbc081b0038349fe2af85b266159e2df7eb8027450a7,bca5ecc868fad2df,300.0,288.0,RGB,RGB,False,164588.0
caltech_cougar_body_002,data/raw/caltech_cougar_body_002.jpg,data/processed/caltech_cougar_body_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,2476c56b4077d7aab30de100b51c64ead8f461a3cde6df2568df8ac882d38ca4,96387dfdf1717531,248.0,300.0,RGB,RGB,False,131450.0
caltech_cougar_body_003,data/raw/caltech_cougar_body_003.jpg,data/processed/caltech_cougar_body_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,1657e2ed95aa0c35b9714afa88bda4f656c34a3a35c60ca05655174028a3e2b7,09082dc862674060,300.0,170.0,RGB,RGB,False,43934.0
caltech_cougar_body_004,data/raw/caltech_cougar_body_004.jpg,data/processed/caltech_cougar_body_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,fcdacf248fb07da6279572876e87fad105c0500822f064a070f72b6c83a205a7,e0d06d3c70100119,300.0,188.0,RGB,RGB,False,141425.0
caltech_cougar_body_005,data/raw/caltech_cougar_body_005.jpg,data/processed/caltech_cougar_body_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,2a1f1bce3d54201f7ab2b2428322cb0261f658c8879ff312c6fc5b37cbbbdc8a,a981c1e4b1c1c37b,297.0,300.0,RGB,RGB,False,178500.0
caltech_cougar_body_006,data/raw/caltech_cougar_body_006.jpg,data/processed/caltech_cougar_body_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,140dfb3f6501627fb998e47523732c2fae05a9742131aa7c67032bda1c3937e4,913c393870414336,251.0,300.0,RGB,RGB,False,147373.0
caltech_cougar_body_007,data/raw/caltech_cougar_body_007.jpg,data/processed/caltech_cougar_body_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,5c1b22ab4b80af8eb2fef0b366943da5385a7f10c078e98febd76dce99ac8cde,7171b4b13b337449,300.0,186.0,RGB,RGB,False,120455.0
caltech_cougar_body_008,data/raw/caltech_cougar_body_008.jpg,data/processed/caltech_cougar_body_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,80383d9676d7ec2f38adb572f21a2c24178083871149a550b676f1c139cd6ef4,52616a6af9fddccd,300.0,202.0,RGB,RGB,False,147960.0
caltech_cougar_body_009,data/raw/caltech_cougar_body_009.jpg,data/processed/caltech_cougar_body_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,cfb7d53b53a9de85ac1366ea5d619a6ea9b52275e4ddd361325ba45585dfbd10,cb818f3f4c8d1c40,300.0,262.0,RGB,RGB,False,92227.0
caltech_cougar_body_010,data/raw/caltech_cougar_body_010.jpg,data/processed/caltech_cougar_body_010.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,6e0b129c7efc554e050ef6960412dcbcbc84f438715bd6a57176cbd26978b7a2,08092913a3e1a876,300.0,178.0,RGB,RGB,False,74938.0
caltech_cougar_face_001,data/raw/caltech_cougar_face_001.jpg,data/processed/caltech_cougar_face_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,26e1ea70c73c7e6afce18b6aac5e1710d4126a894428584df4d4b3984c3c98ad,ec07533331b1f656,300.0,278.0,RGB,RGB,False,139462.0
caltech_cougar_face_002,data/raw/caltech_cougar_face_002.jpg,data/processed/caltech_cougar_face_002.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,5d06a68338cce227645705bb24dce2eb3f82bacf1b40244ba444b2667e26d285,7231b537332b3934,300.0,216.0,L,RGB,True,76923.0
caltech_cougar_face_003,data/raw/caltech_cougar_face_003.jpg,data/processed/caltech_cougar_face_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,394376b85728fa4f5d12fe8ec1151e957918d7d384d4788218fed9cf11a00bc9,d9d03838b0303232,300.0,268.0,RGB,RGB,False,196343.0
caltech_cougar_face_004,data/raw/caltech_cougar_face_004.jpg,data/processed/caltech_cougar_face_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,14a367aa8f378bbfc7975c684a816abad72d3ad2d16071b942bbce8d410886fe,bdb76e5bd9f1627d,300.0,262.0,RGB,RGB,False,128960.0
caltech_cougar_face_005,data/raw/caltech_cougar_face_005.jpg,data/processed/caltech_cougar_face_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,83341ddc8c0c8adcb5a5d1519b8b0555b8247927cdc47dccad094026c65b8077,7c6a6d767a79b939,300.0,250.0,RGB,RGB,False,105855.0
caltech_cougar_face_006,data/raw/caltech_cougar_face_006.jpg,data/processed/caltech_cougar_face_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,b8aba0338cc939a71194d8767527ebf5518df62fed49519c444e498d83f7a08d,b73ff5f5b6f3f2f9,254.0,300.0,RGB,RGB,False,150010.0
caltech_cougar_face_007,data/raw/caltech_cougar_face_007.jpg,data/processed/caltech_cougar_face_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,1768885421e74e8a07a044f4f8680658fc98f14ae8d95a2b5257166821e1ec37,81c2622ef455cdc4,300.0,289.0,RGB,RGB,False,114316.0
caltech_cougar_face_008,data/raw/caltech_cougar_face_008.jpg,data/processed/caltech_cougar_face_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,921e4b07180b51ebaab6432d2f6cf3b1dfdcc9f55797e080ad7c8ccfbf87c238,c4682e6c6466e2ac,298.0,300.0,RGB,RGB,False,145462.0
caltech_cougar_face_009,data/raw/caltech_cougar_face_009.jpg,data/processed/caltech_cougar_face_009.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,dc585d366107b4de2b018fd1a06bbdf1b6d4ab0b55405bbfc492b1aa9d1ffadc,7a97ececcc98a999,300.0,260.0,RGB,RGB,False,160074.0
caltech_cougar_face_010,data/raw/caltech_cougar_face_010.jpg,data/processed/caltech_cougar_face_010.png,VALID,CONVERTED_FROM_GRAYSCALE,Passed all integrity and duplicate checks,542e2b17592d4c9479f9e0fd4788497a9945c52241ee69d406805730e52b7bb5,ec420c0e56173b21,300.0,246.0,L,RGB,True,62655.0
caltech_crab_001,data/raw/caltech_crab_001.jpg,data/processed/caltech_crab_001.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,48eefebe90399016c38d3676de806eb50b879a82556c096f3eb7ee486aceef0f,61f4f1f1e1631250,300.0,187.0,RGB,RGB,False,105262.0
caltech_crab_002,data/raw/caltech_crab_002.jpg,data/processed/caltech_crab_002.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,b858b667a8236f2a636ef6187d9b3013091c52bb9ffeab7cc659967285f8d02f,6645cdc94ed6d4d0,300.0,238.0,RGB,RGB,False,148613.0
caltech_crab_003,data/raw/caltech_crab_003.jpg,data/processed/caltech_crab_003.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,0f72ce6f808c03147e8ac69ddb83cdd42ca380a0f85c9821668fc732ba94850c,aa8ecc8ecc0fccd4,300.0,250.0,RGB,RGB,False,91762.0
caltech_crab_004,data/raw/caltech_crab_004.jpg,data/processed/caltech_crab_004.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,5eee58daf3004d272828be19ac85df78ae4d7b6dcad6c21a5e9665ecd8ef1b73,b1914c280a483070,282.0,300.0,RGB,RGB,False,123635.0
caltech_crab_005,data/raw/caltech_crab_005.jpg,data/processed/caltech_crab_005.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,9d3d374d590f5c934ae57c85380bbf53098bf66f9bcb083c4f09e1554a59f18e,52921c062f0f0f1f,300.0,182.0,RGB,RGB,False,132975.0
caltech_crab_006,data/raw/caltech_crab_006.jpg,data/processed/caltech_crab_006.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,9f7bb0bf4e37cdc6ba625212ab2605c8e9755a387acdadeeb7a15d9b262b879c,2b6b2aaccc8cc9cc,300.0,254.0,RGB,RGB,False,97911.0
caltech_crab_007,data/raw/caltech_crab_007.jpg,data/processed/caltech_crab_007.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,283708e854d555807d81701f6da4995e7074de3dbe6eea02afcfeedbd078b409,19484c0e8e0e260b,300.0,226.0,RGB,RGB,False,82066.0
caltech_crab_008,data/raw/caltech_crab_008.jpg,data/processed/caltech_crab_008.png,VALID,KEPT_UNCHANGED,Passed all integrity and duplicate checks,998e2195d8fe29e05801d645558add102f02b173ab4d64bf55add6640d0a7ec3,d0920a0cce87f7f7,300.0,224.0,RGB,RGB,False,158633.0
