image_id,file_path,split
caltech_ant_005,data/processed/caltech_ant_005.png,train
caltech_soccer_ball_004,data/processed/caltech_soccer_ball_004.png,train
caltech_gerenuk_009,data/processed/caltech_gerenuk_009.png,train
caltech_windsor_chair_008,data/processed/caltech_windsor_chair_008.png,train
caltech_flamingo_009,data/processed/caltech_flamingo_009.png,train
caltech_flamingo_001,data/processed/caltech_flamingo_001.png,train
caltech_garfield_005,data/processed/caltech_garfield_005.png,train
caltech_airplanes_008,data/processed/caltech_airplanes_008.png,train
caltech_sea_horse_003,data/processed/caltech_sea_horse_003.png,train
caltech_beaver_001,data/processed/caltech_beaver_001.png,train
caltech_umbrella_009,data/processed/caltech_umbrella_009.png,train
caltech_watch_010,data/processed/caltech_watch_010.png,train
caltech_flamingo_head_005,data/processed/caltech_flamingo_head_005.png,train
caltech_stegosaurus_006,data/processed/caltech_stegosaurus_006.png,train
caltech_beaver_005,data/processed/caltech_beaver_005.png,train
caltech_pizza_007,data/processed/caltech_pizza_007.png,train
caltech_pagoda_002,data/processed/caltech_pagoda_002.png,train
caltech_Leopards_001,data/processed/caltech_Leopards_001.png,train
caltech_anchor_008,data/processed/caltech_anchor_008.png,train
caltech_dragonfly_008,data/processed/caltech_dragonfly_008.png,train
caltech_chair_007,data/processed/caltech_chair_007.png,train
caltech_headphone_008,data/processed/caltech_headphone_008.png,train
caltech_scorpion_005,data/processed/caltech_scorpion_005.png,train
caltech_laptop_001,data/processed/caltech_laptop_001.png,train
caltech_crocodile_head_007,data/processed/caltech_crocodile_head_007.png,train
caltech_electric_guitar_004,data/processed/caltech_electric_guitar_004.png,train
caltech_butterfly_010,data/processed/caltech_butterfly_010.png,train
caltech_flamingo_head_007,data/processed/caltech_flamingo_head_007.png,train
caltech_panda_003,data/processed/caltech_panda_003.png,train
caltech_lobster_007,data/processed/caltech_lobster_007.png,train
caltech_helicopter_008,data/processed/caltech_helicopter_008.png,train
caltech_Leopards_002,data/processed/caltech_Leopards_002.png,train
caltech_ketch_010,data/processed/caltech_ketch_010.png,train
caltech_electric_guitar_002,data/processed/caltech_electric_guitar_002.png,train
caltech_platypus_008,data/processed/caltech_platypus_008.png,train
caltech_mandolin_003,data/processed/caltech_mandolin_003.png,train
caltech_stapler_008,data/processed/caltech_stapler_008.png,train
caltech_garfield_009,data/processed/caltech_garfield_009.png,train
caltech_cannon_001,data/processed/caltech_cannon_001.png,train
caltech_mayfly_007,data/processed/caltech_mayfly_007.png,train
caltech_garfield_001,data/processed/caltech_garfield_001.png,train
caltech_dollar_bill_002,data/processed/caltech_dollar_bill_002.png,train
caltech_binocular_006,data/processed/caltech_binocular_006.png,train
kodim18,data/processed/kodim18.png,train
caltech_lotus_007,data/processed/caltech_lotus_007.png,train
caltech_dolphin_005,data/processed/caltech_dolphin_005.png,train
caltech_airplanes_009,data/processed/caltech_airplanes_009.png,train
caltech_barrel_007,data/processed/caltech_barrel_007.png,train
caltech_gramophone_005,data/processed/caltech_gramophone_005.png,train
caltech_kangaroo_005,data/processed/caltech_kangaroo_005.png,train
caltech_strawberry_002,data/processed/caltech_strawberry_002.png,train
caltech_revolver_010,data/processed/caltech_revolver_010.png,train
caltech_Faces_easy_004,data/processed/caltech_Faces_easy_004.png,train
caltech_strawberry_005,data/processed/caltech_strawberry_005.png,train
caltech_grand_piano_004,data/processed/caltech_grand_piano_004.png,train
caltech_cellphone_002,data/processed/caltech_cellphone_002.png,train
caltech_butterfly_008,data/processed/caltech_butterfly_008.png,train
edge_02_dark_noisy,data/processed/edge_02_dark_noisy.png,train
caltech_helicopter_003,data/processed/caltech_helicopter_003.png,train
caltech_umbrella_007,data/processed/caltech_umbrella_007.png,train
caltech_wild_cat_004,data/processed/caltech_wild_cat_004.png,train
caltech_elephant_005,data/processed/caltech_elephant_005.png,train
caltech_soccer_ball_009,data/processed/caltech_soccer_ball_009.png,train
caltech_llama_008,data/processed/caltech_llama_008.png,train
caltech_minaret_007,data/processed/caltech_minaret_007.png,train
caltech_inline_skate_003,data/processed/caltech_inline_skate_003.png,train
caltech_accordion_004,data/processed/caltech_accordion_004.png,train
caltech_helicopter_009,data/processed/caltech_helicopter_009.png,train
caltech_metronome_001,data/processed/caltech_metronome_001.png,train
caltech_dolphin_010,data/processed/caltech_dolphin_010.png,train
caltech_cellphone_003,data/processed/caltech_cellphone_003.png,train
caltech_windsor_chair_006,data/processed/caltech_windsor_chair_006.png,train
caltech_starfish_007,data/processed/caltech_starfish_007.png,train
caltech_anchor_009,data/processed/caltech_anchor_009.png,train
caltech_buddha_009,data/processed/caltech_buddha_009.png,train
caltech_gerenuk_008,data/processed/caltech_gerenuk_008.png,train
caltech_accordion_007,data/processed/caltech_accordion_007.png,train
caltech_crocodile_head_005,data/processed/caltech_crocodile_head_005.png,train
stress_06_mixed_hdr,data/processed/stress_06_mixed_hdr.png,train
caltech_saxophone_005,data/processed/caltech_saxophone_005.png,train
caltech_pizza_006,data/processed/caltech_pizza_006.png,train
caltech_joshua_tree_009,data/processed/caltech_joshua_tree_009.png,train
caltech_BACKGROUND_Google_009,data/processed/caltech_BACKGROUND_Google_009.png,train
caltech_saxophone_001,data/processed/caltech_saxophone_001.png,train
caltech_gramophone_009,data/processed/caltech_gramophone_009.png,train
caltech_scissors_006,data/processed/caltech_scissors_006.png,train
caltech_tick_003,data/processed/caltech_tick_003.png,train
caltech_emu_004,data/processed/caltech_emu_004.png,train
caltech_metronome_004,data/processed/caltech_metronome_004.png,train
caltech_crayfish_001,data/processed/caltech_crayfish_001.png,train
caltech_pyramid_010,data/processed/caltech_pyramid_010.png,train
caltech_pigeon_001,data/processed/caltech_pigeon_001.png,train
caltech_airplanes_007,data/processed/caltech_airplanes_007.png,train
caltech_lotus_003,data/processed/caltech_lotus_003.png,train
caltech_barrel_003,data/processed/caltech_barrel_003.png,train
caltech_cup_001,data/processed/caltech_cup_001.png,train
caltech_scissors_009,data/processed/caltech_scissors_009.png,train
caltech_joshua_tree_004,data/processed/caltech_joshua_tree_004.png,train
caltech_pigeon_008,data/processed/caltech_pigeon_008.png,train
caltech_soccer_ball_001,data/processed/caltech_soccer_ball_001.png,train
caltech_euphonium_009,data/processed/caltech_euphonium_009.png,train
caltech_minaret_006,data/processed/caltech_minaret_006.png,train
caltech_airplanes_002,data/processed/caltech_airplanes_002.png,train
caltech_chair_005,data/processed/caltech_chair_005.png,train
caltech_sunflower_001,data/processed/caltech_sunflower_001.png,train
caltech_binocular_007,data/processed/caltech_binocular_007.png,train
caltech_hedgehog_007,data/processed/caltech_hedgehog_007.png,train
caltech_inline_skate_005,data/processed/caltech_inline_skate_005.png,train
caltech_gerenuk_001,data/processed/caltech_gerenuk_001.png,train
caltech_mandolin_004,data/processed/caltech_mandolin_004.png,train
caltech_crayfish_008,data/processed/caltech_crayfish_008.png,train
caltech_stegosaurus_010,data/processed/caltech_stegosaurus_010.png,train
caltech_laptop_002,data/processed/caltech_laptop_002.png,train
caltech_anchor_010,data/processed/caltech_anchor_010.png,train
caltech_lotus_009,data/processed/caltech_lotus_009.png,train
caltech_ant_004,data/processed/caltech_ant_004.png,train
caltech_helicopter_010,data/processed/caltech_helicopter_010.png,train
caltech_headphone_010,data/processed/caltech_headphone_010.png,train
caltech_brain_009,data/processed/caltech_brain_009.png,train
caltech_accordion_005,data/processed/caltech_accordion_005.png,train
caltech_metronome_009,data/processed/caltech_metronome_009.png,train
caltech_headphone_001,data/processed/caltech_headphone_001.png,train
caltech_grand_piano_010,data/processed/caltech_grand_piano_010.png,train
caltech_inline_skate_009,data/processed/caltech_inline_skate_009.png,train
caltech_lobster_006,data/processed/caltech_lobster_006.png,train
caltech_dollar_bill_004,data/processed/caltech_dollar_bill_004.png,train
caltech_butterfly_005,data/processed/caltech_butterfly_005.png,train
caltech_metronome_005,data/processed/caltech_metronome_005.png,train
caltech_watch_001,data/processed/caltech_watch_001.png,train
caltech_crocodile_head_010,data/processed/caltech_crocodile_head_010.png,train
caltech_dragonfly_004,data/processed/caltech_dragonfly_004.png,train
caltech_stegosaurus_004,data/processed/caltech_stegosaurus_004.png,train
caltech_euphonium_007,data/processed/caltech_euphonium_007.png,train
caltech_lobster_004,data/processed/caltech_lobster_004.png,train
caltech_butterfly_004,data/processed/caltech_butterfly_004.png,train
caltech_electric_guitar_008,data/processed/caltech_electric_guitar_008.png,train
caltech_stop_sign_002,data/processed/caltech_stop_sign_002.png,train
caltech_flamingo_head_004,data/processed/caltech_flamingo_head_004.png,train
caltech_snoopy_010,data/processed/caltech_snoopy_010.png,train
caltech_wrench_002,data/processed/caltech_wrench_002.png,train
caltech_minaret_010,data/processed/caltech_minaret_010.png,train
caltech_revolver_007,data/processed/caltech_revolver_007.png,train
caltech_car_side_010,data/processed/caltech_car_side_010.png,train
caltech_wheelchair_005,data/processed/caltech_wheelchair_005.png,train
caltech_sea_horse_005,data/processed/caltech_sea_horse_005.png,train
caltech_dalmatian_009,data/processed/caltech_dalmatian_009.png,train
caltech_cougar_body_007,data/processed/caltech_cougar_body_007.png,train
caltech_cougar_body_001,data/processed/caltech_cougar_body_001.png,train
caltech_ceiling_fan_005,data/processed/caltech_ceiling_fan_005.png,train
caltech_cup_002,data/processed/caltech_cup_002.png,train
caltech_brontosaurus_004,data/processed/caltech_brontosaurus_004.png,train
kodim20,data/processed/kodim20.png,train
caltech_nautilus_001,data/processed/caltech_nautilus_001.png,train
caltech_scissors_005,data/processed/caltech_scissors_005.png,train
caltech_binocular_008,data/processed/caltech_binocular_008.png,train
caltech_minaret_008,data/processed/caltech_minaret_008.png,train
caltech_garfield_008,data/processed/caltech_garfield_008.png,train
caltech_nautilus_010,data/processed/caltech_nautilus_010.png,train
caltech_bass_004,data/processed/caltech_bass_004.png,train
caltech_cougar_face_005,data/processed/caltech_cougar_face_005.png,train
caltech_schooner_005,data/processed/caltech_schooner_005.png,train
caltech_bonsai_007,data/processed/caltech_bonsai_007.png,train
caltech_pizza_009,data/processed/caltech_pizza_009.png,train
caltech_brain_010,data/processed/caltech_brain_010.png,train
caltech_scorpion_009,data/processed/caltech_scorpion_009.png,train
caltech_pigeon_007,data/processed/caltech_pigeon_007.png,train
caltech_airplanes_004,data/processed/caltech_airplanes_004.png,train
caltech_pyramid_006,data/processed/caltech_pyramid_006.png,train
caltech_cellphone_009,data/processed/caltech_cellphone_009.png,train
caltech_watch_006,data/processed/caltech_watch_006.png,train
caltech_brontosaurus_005,data/processed/caltech_brontosaurus_005.png,train
caltech_Leopards_008,data/processed/caltech_Leopards_008.png,train
caltech_llama_004,data/processed/caltech_llama_004.png,train
kodim01,data/processed/kodim01.png,train
caltech_BACKGROUND_Google_003,data/processed/caltech_BACKGROUND_Google_003.png,train
caltech_gramophone_008,data/processed/caltech_gramophone_008.png,train
caltech_airplanes_010,data/processed/caltech_airplanes_010.png,train
caltech_revolver_006,data/processed/caltech_revolver_006.png,train
caltech_helicopter_004,data/processed/caltech_helicopter_004.png,train
caltech_watch_003,data/processed/caltech_watch_003.png,train
caltech_brontosaurus_003,data/processed/caltech_brontosaurus_003.png,train
caltech_soccer_ball_010,data/processed/caltech_soccer_ball_010.png,train
caltech_cellphone_006,data/processed/caltech_cellphone_006.png,train
caltech_octopus_004,data/processed/caltech_octopus_004.png,train
caltech_emu_009,data/processed/caltech_emu_009.png,train
caltech_joshua_tree_010,data/processed/caltech_joshua_tree_010.png,train
caltech_ant_003,data/processed/caltech_ant_003.png,train
caltech_garfield_003,data/processed/caltech_garfield_003.png,train
caltech_okapi_009,data/processed/caltech_okapi_009.png,train
caltech_nautilus_005,data/processed/caltech_nautilus_005.png,train
caltech_crayfish_004,data/processed/caltech_crayfish_004.png,train
caltech_bass_001,data/processed/caltech_bass_001.png,train
caltech_inline_skate_001,data/processed/caltech_inline_skate_001.png,train
caltech_anchor_001,data/processed/caltech_anchor_001.png,train
caltech_Motorbikes_006,data/processed/caltech_Motorbikes_006.png,train
caltech_platypus_001,data/processed/caltech_platypus_001.png,train
caltech_platypus_005,data/processed/caltech_platypus_005.png,train
caltech_Faces_easy_007,data/processed/caltech_Faces_easy_007.png,train
caltech_wrench_007,data/processed/caltech_wrench_007.png,train
caltech_cougar_face_006,data/processed/caltech_cougar_face_006.png,train
caltech_watch_004,data/processed/caltech_watch_004.png,train
caltech_mayfly_002,data/processed/caltech_mayfly_002.png,train
caltech_lotus_005,data/processed/caltech_lotus_005.png,train
caltech_Faces_008,data/processed/caltech_Faces_008.png,train
caltech_llama_005,data/processed/caltech_llama_005.png,train
caltech_ferry_008,data/processed/caltech_ferry_008.png,train
caltech_garfield_004,data/processed/caltech_garfield_004.png,train
caltech_hawksbill_006,data/processed/caltech_hawksbill_006.png,train
caltech_electric_guitar_006,data/processed/caltech_electric_guitar_006.png,train
caltech_electric_guitar_005,data/processed/caltech_electric_guitar_005.png,train
caltech_cannon_004,data/processed/caltech_cannon_004.png,train
caltech_ferry_002,data/processed/caltech_ferry_002.png,train
caltech_bass_009,data/processed/caltech_bass_009.png,train
caltech_Faces_easy_003,data/processed/caltech_Faces_easy_003.png,train
caltech_wheelchair_009,data/processed/caltech_wheelchair_009.png,train
caltech_minaret_009,data/processed/caltech_minaret_009.png,train
caltech_trilobite_005,data/processed/caltech_trilobite_005.png,train
caltech_grand_piano_009,data/processed/caltech_grand_piano_009.png,train
caltech_flamingo_005,data/processed/caltech_flamingo_005.png,train
caltech_octopus_009,data/processed/caltech_octopus_009.png,train
caltech_Leopards_009,data/processed/caltech_Leopards_009.png,train
caltech_brontosaurus_009,data/processed/caltech_brontosaurus_009.png,train
caltech_okapi_007,data/processed/caltech_okapi_007.png,train
caltech_flamingo_head_006,data/processed/caltech_flamingo_head_006.png,train
caltech_dolphin_001,data/processed/caltech_dolphin_001.png,train
caltech_trilobite_004,data/processed/caltech_trilobite_004.png,train
caltech_wheelchair_008,data/processed/caltech_wheelchair_008.png,train
caltech_lamp_007,data/processed/caltech_lamp_007.png,train
caltech_crocodile_head_002,data/processed/caltech_crocodile_head_002.png,train
caltech_ceiling_fan_004,data/processed/caltech_ceiling_fan_004.png,train
caltech_garfield_010,data/processed/caltech_garfield_010.png,train
caltech_cup_009,data/processed/caltech_cup_009.png,train
caltech_cellphone_007,data/processed/caltech_cellphone_007.png,train
caltech_gerenuk_007,data/processed/caltech_gerenuk_007.png,train
kodim07,data/processed/kodim07.png,train
caltech_wild_cat_007,data/processed/caltech_wild_cat_007.png,train
caltech_panda_008,data/processed/caltech_panda_008.png,train
caltech_crab_006,data/processed/caltech_crab_006.png,train
caltech_kangaroo_010,data/processed/caltech_kangaroo_010.png,train
caltech_sunflower_008,data/processed/caltech_sunflower_008.png,train
caltech_nautilus_007,data/processed/caltech_nautilus_007.png,train
caltech_dalmatian_003,data/processed/caltech_dalmatian_003.png,train
caltech_lamp_010,data/processed/caltech_lamp_010.png,train
caltech_mayfly_003,data/processed/caltech_mayfly_003.png,train
caltech_Faces_010,data/processed/caltech_Faces_010.png,train
caltech_crocodile_003,data/processed/caltech_crocodile_003.png,train
caltech_Leopards_007,data/processed/caltech_Leopards_007.png,train
caltech_brain_005,data/processed/caltech_brain_005.png,train
caltech_BACKGROUND_Google_004,data/processed/caltech_BACKGROUND_Google_004.png,train
caltech_okapi_010,data/processed/caltech_okapi_010.png,train
caltech_dolphin_002,data/processed/caltech_dolphin_002.png,train
caltech_ant_009,data/processed/caltech_ant_009.png,train
caltech_hawksbill_008,data/processed/caltech_hawksbill_008.png,train
caltech_laptop_006,data/processed/caltech_laptop_006.png,train
caltech_anchor_007,data/processed/caltech_anchor_007.png,train
caltech_lamp_001,data/processed/caltech_lamp_001.png,train
edge_06_mixed_hdr,data/processed/edge_06_mixed_hdr.png,train
caltech_kangaroo_002,data/processed/caltech_kangaroo_002.png,train
caltech_BACKGROUND_Google_006,data/processed/caltech_BACKGROUND_Google_006.png,train
caltech_kangaroo_009,data/processed/caltech_kangaroo_009.png,train
caltech_lamp_009,data/processed/caltech_lamp_009.png,train
caltech_llama_002,data/processed/caltech_llama_002.png,train
caltech_crab_002,data/processed/caltech_crab_002.png,train
caltech_chair_010,data/processed/caltech_chair_010.png,train
caltech_ewer_005,data/processed/caltech_ewer_005.png,train
caltech_water_lilly_001,data/processed/caltech_water_lilly_001.png,val
caltech_bass_006,data/processed/caltech_bass_006.png,val
caltech_scorpion_004,data/processed/caltech_scorpion_004.png,val
caltech_Faces_easy_008,data/processed/caltech_Faces_easy_008.png,val
caltech_scorpion_006,data/processed/caltech_scorpion_006.png,val
caltech_dolphin_004,data/processed/caltech_dolphin_004.png,val
caltech_tick_002,data/processed/caltech_tick_002.png,val
caltech_pizza_008,data/processed/caltech_pizza_008.png,val
caltech_ketch_002,data/processed/caltech_ketch_002.png,val
caltech_car_side_007,data/processed/caltech_car_side_007.png,val
caltech_gramophone_001,data/processed/caltech_gramophone_001.png,val
caltech_accordion_003,data/processed/caltech_accordion_003.png,val
caltech_minaret_005,data/processed/caltech_minaret_005.png,val
caltech_brontosaurus_007,data/processed/caltech_brontosaurus_007.png,val
caltech_menorah_008,data/processed/caltech_menorah_008.png,val
caltech_scorpion_003,data/processed/caltech_scorpion_003.png,val
caltech_rhino_004,data/processed/caltech_rhino_004.png,val
caltech_Leopards_003,data/processed/caltech_Leopards_003.png,val
caltech_wheelchair_006,data/processed/caltech_wheelchair_006.png,val
caltech_minaret_003,data/processed/caltech_minaret_003.png,val
caltech_dolphin_006,data/processed/caltech_dolphin_006.png,val
caltech_binocular_009,data/processed/caltech_binocular_009.png,val
caltech_schooner_003,data/processed/caltech_schooner_003.png,val
caltech_euphonium_002,data/processed/caltech_euphonium_002.png,val
caltech_pyramid_003,data/processed/caltech_pyramid_003.png,val
caltech_dolphin_009,data/processed/caltech_dolphin_009.png,val
caltech_chandelier_003,data/processed/caltech_chandelier_003.png,val
caltech_gerenuk_010,data/processed/caltech_gerenuk_010.png,val
caltech_gerenuk_003,data/processed/caltech_gerenuk_003.png,val
caltech_crab_007,data/processed/caltech_crab_007.png,val
caltech_wild_cat_009,data/processed/caltech_wild_cat_009.png,val
caltech_menorah_010,data/processed/caltech_menorah_010.png,val
kodim02,data/processed/kodim02.png,val
caltech_rooster_001,data/processed/caltech_rooster_001.png,val
caltech_crab_001,data/processed/caltech_crab_001.png,val
caltech_grand_piano_003,data/processed/caltech_grand_piano_003.png,val
caltech_crocodile_head_004,data/processed/caltech_crocodile_head_004.png,val
caltech_saxophone_003,data/processed/caltech_saxophone_003.png,val
caltech_pigeon_009,data/processed/caltech_pigeon_009.png,val
caltech_crab_010,data/processed/caltech_crab_010.png,val
caltech_hawksbill_010,data/processed/caltech_hawksbill_010.png,val
caltech_cup_006,data/processed/caltech_cup_006.png,val
caltech_cougar_body_004,data/processed/caltech_cougar_body_004.png,val
caltech_flamingo_008,data/processed/caltech_flamingo_008.png,val
caltech_ferry_004,data/processed/caltech_ferry_004.png,val
caltech_airplanes_003,data/processed/caltech_airplanes_003.png,val
caltech_chandelier_001,data/processed/caltech_chandelier_001.png,val
caltech_kangaroo_001,data/processed/caltech_kangaroo_001.png,val
caltech_cup_008,data/processed/caltech_cup_008.png,val
caltech_mayfly_009,data/processed/caltech_mayfly_009.png,val
caltech_hawksbill_009,data/processed/caltech_hawksbill_009.png,val
caltech_crayfish_003,data/processed/caltech_crayfish_003.png,val
caltech_cougar_face_008,data/processed/caltech_cougar_face_008.png,val
caltech_cougar_body_009,data/processed/caltech_cougar_body_009.png,val
caltech_cellphone_005,data/processed/caltech_cellphone_005.png,val
caltech_hedgehog_003,data/processed/caltech_hedgehog_003.png,val
kodim05,data/processed/kodim05.png,val
caltech_ewer_001,data/processed/caltech_ewer_001.png,val
caltech_nautilus_008,data/processed/caltech_nautilus_008.png,val
caltech_lobster_010,data/processed/caltech_lobster_010.png,val
caltech_ketch_007,data/processed/caltech_ketch_007.png,val
caltech_binocular_010,data/processed/caltech_binocular_010.png,val
caltech_okapi_006,data/processed/caltech_okapi_006.png,val
caltech_ferry_005,data/processed/caltech_ferry_005.png,val
caltech_snoopy_008,data/processed/caltech_snoopy_008.png,val
caltech_rhino_009,data/processed/caltech_rhino_009.png,val
caltech_ewer_003,data/processed/caltech_ewer_003.png,val
caltech_pizza_001,data/processed/caltech_pizza_001.png,val
caltech_gramophone_004,data/processed/caltech_gramophone_004.png,val
caltech_cannon_008,data/processed/caltech_cannon_008.png,val
caltech_windsor_chair_003,data/processed/caltech_windsor_chair_003.png,val
caltech_mandolin_009,data/processed/caltech_mandolin_009.png,val
caltech_crayfish_009,data/processed/caltech_crayfish_009.png,val
caltech_platypus_009,data/processed/caltech_platypus_009.png,val
caltech_watch_005,data/processed/caltech_watch_005.png,val
caltech_Motorbikes_001,data/processed/caltech_Motorbikes_001.png,val
caltech_ewer_007,data/processed/caltech_ewer_007.png,val
caltech_umbrella_008,data/processed/caltech_umbrella_008.png,val
caltech_camera_007,data/processed/caltech_camera_007.png,val
caltech_wild_cat_002,data/processed/caltech_wild_cat_002.png,val
caltech_brontosaurus_010,data/processed/caltech_brontosaurus_010.png,val
caltech_dalmatian_006,data/processed/caltech_dalmatian_006.png,val
caltech_windsor_chair_004,data/processed/caltech_windsor_chair_004.png,val
caltech_strawberry_003,data/processed/caltech_strawberry_003.png,val
caltech_rhino_001,data/processed/caltech_rhino_001.png,val
caltech_Motorbikes_008,data/processed/caltech_Motorbikes_008.png,val
caltech_tick_005,data/processed/caltech_tick_005.png,val
caltech_stegosaurus_003,data/processed/caltech_stegosaurus_003.png,val
caltech_Faces_easy_002,data/processed/caltech_Faces_easy_002.png,val
caltech_starfish_002,data/processed/caltech_starfish_002.png,val
caltech_menorah_009,data/processed/caltech_menorah_009.png,val
caltech_starfish_008,data/processed/caltech_starfish_008.png,val
caltech_crab_004,data/processed/caltech_crab_004.png,val
kodim03,data/processed/kodim03.png,val
caltech_stapler_001,data/processed/caltech_stapler_001.png,val
caltech_lamp_008,data/processed/caltech_lamp_008.png,val
caltech_chandelier_002,data/processed/caltech_chandelier_002.png,val
caltech_dollar_bill_001,data/processed/caltech_dollar_bill_001.png,val
caltech_bonsai_005,data/processed/caltech_bonsai_005.png,val
caltech_mandolin_005,data/processed/caltech_mandolin_005.png,val
caltech_gramophone_002,data/processed/caltech_gramophone_002.png,val
caltech_pagoda_004,data/processed/caltech_pagoda_004.png,val
caltech_schooner_002,data/processed/caltech_schooner_002.png,val
caltech_grand_piano_002,data/processed/caltech_grand_piano_002.png,val
caltech_Faces_easy_001,data/processed/caltech_Faces_easy_001.png,val
caltech_cougar_face_010,data/processed/caltech_cougar_face_010.png,val
caltech_pigeon_004,data/processed/caltech_pigeon_004.png,val
caltech_emu_008,data/processed/caltech_emu_008.png,val
kodim16,data/processed/kodim16.png,val
caltech_menorah_002,data/processed/caltech_menorah_002.png,val
caltech_sunflower_003,data/processed/caltech_sunflower_003.png,val
caltech_sunflower_002,data/processed/caltech_sunflower_002.png,val
caltech_stapler_007,data/processed/caltech_stapler_007.png,val
caltech_menorah_004,data/processed/caltech_menorah_004.png,val
caltech_binocular_004,data/processed/caltech_binocular_004.png,val
caltech_platypus_007,data/processed/caltech_platypus_007.png,val
caltech_dollar_bill_008,data/processed/caltech_dollar_bill_008.png,val
caltech_minaret_001,data/processed/caltech_minaret_001.png,val
caltech_mandolin_006,data/processed/caltech_mandolin_006.png,val
caltech_sea_horse_010,data/processed/caltech_sea_horse_010.png,val
caltech_bonsai_009,data/processed/caltech_bonsai_009.png,val
caltech_scissors_007,data/processed/caltech_scissors_007.png,val
caltech_starfish_010,data/processed/caltech_starfish_010.png,val
caltech_dragonfly_009,data/processed/caltech_dragonfly_009.png,val
caltech_lotus_001,data/processed/caltech_lotus_001.png,val
caltech_lobster_009,data/processed/caltech_lobster_009.png,val
caltech_chandelier_004,data/processed/caltech_chandelier_004.png,val
caltech_stegosaurus_002,data/processed/caltech_stegosaurus_002.png,val
caltech_chair_001,data/processed/caltech_chair_001.png,val
caltech_crocodile_004,data/processed/caltech_crocodile_004.png,val
caltech_hedgehog_009,data/processed/caltech_hedgehog_009.png,val
caltech_helicopter_001,data/processed/caltech_helicopter_001.png,val
caltech_ceiling_fan_007,data/processed/caltech_ceiling_fan_007.png,val
caltech_schooner_009,data/processed/caltech_schooner_009.png,val
caltech_buddha_002,data/processed/caltech_buddha_002.png,val
caltech_car_side_003,data/processed/caltech_car_side_003.png,val
caltech_trilobite_003,data/processed/caltech_trilobite_003.png,val
caltech_trilobite_010,data/processed/caltech_trilobite_010.png,val
caltech_euphonium_008,data/processed/caltech_euphonium_008.png,val
caltech_hawksbill_005,data/processed/caltech_hawksbill_005.png,val
caltech_cougar_body_003,data/processed/caltech_cougar_body_003.png,val
caltech_crocodile_006,data/processed/caltech_crocodile_006.png,val
caltech_watch_002,data/processed/caltech_watch_002.png,val
caltech_crocodile_head_009,data/processed/caltech_crocodile_head_009.png,val
caltech_ant_001,data/processed/caltech_ant_001.png,val
caltech_rhino_007,data/processed/caltech_rhino_007.png,val
caltech_cup_004,data/processed/caltech_cup_004.png,val
caltech_kangaroo_007,data/processed/caltech_kangaroo_007.png,val
caltech_pagoda_007,data/processed/caltech_pagoda_007.png,val
caltech_airplanes_005,data/processed/caltech_airplanes_005.png,val
caltech_lamp_004,data/processed/caltech_lamp_004.png,val
caltech_cannon_002,data/processed/caltech_cannon_002.png,val
caltech_emu_006,data/processed/caltech_emu_006.png,val
caltech_gerenuk_006,data/processed/caltech_gerenuk_006.png,val
caltech_nautilus_003,data/processed/caltech_nautilus_003.png,test
kodim13,data/processed/kodim13.png,test
caltech_dolphin_008,data/processed/caltech_dolphin_008.png,test
caltech_ewer_002,data/processed/caltech_ewer_002.png,test
caltech_camera_004,data/processed/caltech_camera_004.png,test
caltech_rooster_004,data/processed/caltech_rooster_004.png,test
caltech_pigeon_010,data/processed/caltech_pigeon_010.png,test
caltech_ketch_005,data/processed/caltech_ketch_005.png,test
caltech_garfield_002,data/processed/caltech_garfield_002.png,test
caltech_umbrella_010,data/processed/caltech_umbrella_010.png,test
caltech_mayfly_004,data/processed/caltech_mayfly_004.png,test
caltech_kangaroo_004,data/processed/caltech_kangaroo_004.png,test
caltech_ketch_001,data/processed/caltech_ketch_001.png,test
caltech_sea_horse_007,data/processed/caltech_sea_horse_007.png,test
caltech_camera_008,data/processed/caltech_camera_008.png,test
caltech_octopus_006,data/processed/caltech_octopus_006.png,test
caltech_binocular_003,data/processed/caltech_binocular_003.png,test
caltech_joshua_tree_007,data/processed/caltech_joshua_tree_007.png,test
caltech_rooster_005,data/processed/caltech_rooster_005.png,test
caltech_rhino_010,data/processed/caltech_rhino_010.png,test
caltech_ferry_006,data/processed/caltech_ferry_006.png,test
kodim15,data/processed/kodim15.png,test
caltech_headphone_007,data/processed/caltech_headphone_007.png,test
caltech_emu_007,data/processed/caltech_emu_007.png,test
caltech_lamp_002,data/processed/caltech_lamp_002.png,test
kodim14,data/processed/kodim14.png,test
caltech_grand_piano_005,data/processed/caltech_grand_piano_005.png,test
caltech_chair_004,data/processed/caltech_chair_004.png,test
caltech_headphone_009,data/processed/caltech_headphone_009.png,test
caltech_saxophone_010,data/processed/caltech_saxophone_010.png,test
caltech_car_side_001,data/processed/caltech_car_side_001.png,test
caltech_flamingo_head_009,data/processed/caltech_flamingo_head_009.png,test
caltech_hedgehog_010,data/processed/caltech_hedgehog_010.png,test
caltech_cougar_body_002,data/processed/caltech_cougar_body_002.png,test
caltech_headphone_003,data/processed/caltech_headphone_003.png,test
caltech_metronome_006,data/processed/caltech_metronome_006.png,test
caltech_joshua_tree_001,data/processed/caltech_joshua_tree_001.png,test
caltech_dollar_bill_010,data/processed/caltech_dollar_bill_010.png,test
caltech_barrel_002,data/processed/caltech_barrel_002.png,test
