image_id,original_filename,file_path,source_dataset,source_category,file_format,original_width,original_height,number_of_channels,file_size
caltech_cannon_006,caltech_cannon_006.jpg,data/raw/caltech_cannon_006.jpg,Caltech-101,cannon,JPEG,280,300,3,16912
caltech_cannon_007,caltech_cannon_007.jpg,data/raw/caltech_cannon_007.jpg,Caltech-101,cannon,JPEG,300,263,3,14777
caltech_cannon_008,caltech_cannon_008.jpg,data/raw/caltech_cannon_008.jpg,Caltech-101,cannon,JPEG,300,207,3,12938
caltech_cannon_009,caltech_cannon_009.jpg,data/raw/caltech_cannon_009.jpg,Caltech-101,cannon,JPEG,299,237,3,7956
caltech_cannon_010,caltech_cannon_010.jpg,data/raw/caltech_cannon_010.jpg,Caltech-101,cannon,JPEG,300,229,3,14418
caltech_car_side_001,caltech_car_side_001.jpg,data/raw/caltech_car_side_001.jpg,Caltech-101,car_side,JPEG,300,197,1,12502
caltech_car_side_002,caltech_car_side_002.jpg,data/raw/caltech_car_side_002.jpg,Caltech-101,car_side,JPEG,300,197,1,8266
caltech_car_side_003,caltech_car_side_003.jpg,data/raw/caltech_car_side_003.jpg,Caltech-101,car_side,JPEG,300,197,1,8365
caltech_car_side_004,caltech_car_side_004.jpg,data/raw/caltech_car_side_004.jpg,Caltech-101,car_side,JPEG,300,197,1,8590
caltech_car_side_005,caltech_car_side_005.jpg,data/raw/caltech_car_side_005.jpg,Caltech-101,car_side,JPEG,300,197,1,9115
caltech_car_side_006,caltech_car_side_006.jpg,data/raw/caltech_car_side_006.jpg,Caltech-101,car_side,JPEG,300,197,1,10633
caltech_car_side_007,caltech_car_side_007.jpg,data/raw/caltech_car_side_007.jpg,Caltech-101,car_side,JPEG,300,197,1,10808
caltech_car_side_008,caltech_car_side_008.jpg,data/raw/caltech_car_side_008.jpg,Caltech-101,car_side,JPEG,300,197,1,8886
caltech_car_side_009,caltech_car_side_009.jpg,data/raw/caltech_car_side_009.jpg,Caltech-101,car_side,JPEG,300,197,1,10984
caltech_car_side_010,caltech_car_side_010.jpg,data/raw/caltech_car_side_010.jpg,Caltech-101,car_side,JPEG,300,197,1,10537
caltech_ceiling_fan_001,caltech_ceiling_fan_001.jpg,data/raw/caltech_ceiling_fan_001.jpg,Caltech-101,ceiling_fan,JPEG,300,186,3,10728
caltech_ceiling_fan_002,caltech_ceiling_fan_002.jpg,data/raw/caltech_ceiling_fan_002.jpg,Caltech-101,ceiling_fan,JPEG,300,166,1,16628
caltech_ceiling_fan_003,caltech_ceiling_fan_003.jpg,data/raw/caltech_ceiling_fan_003.jpg,Caltech-101,ceiling_fan,JPEG,300,184,3,9537
caltech_ceiling_fan_004,caltech_ceiling_fan_004.jpg,data/raw/caltech_ceiling_fan_004.jpg,Caltech-101,ceiling_fan,JPEG,300,183,3,9099
caltech_ceiling_fan_005,caltech_ceiling_fan_005.jpg,data/raw/caltech_ceiling_fan_005.jpg,Caltech-101,ceiling_fan,JPEG,300,166,3,7063
caltech_ceiling_fan_006,caltech_ceiling_fan_006.jpg,data/raw/caltech_ceiling_fan_006.jpg,Caltech-101,ceiling_fan,JPEG,300,225,3,20693
caltech_ceiling_fan_007,caltech_ceiling_fan_007.jpg,data/raw/caltech_ceiling_fan_007.jpg,Caltech-101,ceiling_fan,JPEG,300,233,3,10356
caltech_ceiling_fan_008,caltech_ceiling_fan_008.jpg,data/raw/caltech_ceiling_fan_008.jpg,Caltech-101,ceiling_fan,JPEG,300,150,3,4709
caltech_ceiling_fan_009,caltech_ceiling_fan_009.jpg,data/raw/caltech_ceiling_fan_009.jpg,Caltech-101,ceiling_fan,JPEG,300,121,3,6766
caltech_ceiling_fan_010,caltech_ceiling_fan_010.jpg,data/raw/caltech_ceiling_fan_010.jpg,Caltech-101,ceiling_fan,JPEG,300,163,3,3752
caltech_cellphone_001,caltech_cellphone_001.jpg,data/raw/caltech_cellphone_001.jpg,Caltech-101,cellphone,JPEG,300,290,3,12388
caltech_cellphone_002,caltech_cellphone_002.jpg,data/raw/caltech_cellphone_002.jpg,Caltech-101,cellphone,JPEG,300,225,3,15744
caltech_cellphone_003,caltech_cellphone_003.jpg,data/raw/caltech_cellphone_003.jpg,Caltech-101,cellphone,JPEG,209,300,3,8122
caltech_cellphone_004,caltech_cellphone_004.jpg,data/raw/caltech_cellphone_004.jpg,Caltech-101,cellphone,JPEG,300,225,3,12865
caltech_cellphone_005,caltech_cellphone_005.jpg,data/raw/caltech_cellphone_005.jpg,Caltech-101,cellphone,JPEG,300,248,3,18602
caltech_cellphone_006,caltech_cellphone_006.jpg,data/raw/caltech_cellphone_006.jpg,Caltech-101,cellphone,JPEG,262,300,3,11585
caltech_cellphone_007,caltech_cellphone_007.jpg,data/raw/caltech_cellphone_007.jpg,Caltech-101,cellphone,JPEG,300,206,3,17951
caltech_cellphone_008,caltech_cellphone_008.jpg,data/raw/caltech_cellphone_008.jpg,Caltech-101,cellphone,JPEG,196,300,3,21607
caltech_cellphone_009,caltech_cellphone_009.jpg,data/raw/caltech_cellphone_009.jpg,Caltech-101,cellphone,JPEG,211,300,3,13232
caltech_cellphone_010,caltech_cellphone_010.jpg,data/raw/caltech_cellphone_010.jpg,Caltech-101,cellphone,JPEG,266,300,3,22527
caltech_chair_001,caltech_chair_001.jpg,data/raw/caltech_chair_001.jpg,Caltech-101,chair,JPEG,223,300,3,11168
caltech_chair_002,caltech_chair_002.jpg,data/raw/caltech_chair_002.jpg,Caltech-101,chair,JPEG,200,300,3,7297
caltech_chair_003,caltech_chair_003.jpg,data/raw/caltech_chair_003.jpg,Caltech-101,chair,JPEG,230,300,3,11601
caltech_chair_004,caltech_chair_004.jpg,data/raw/caltech_chair_004.jpg,Caltech-101,chair,JPEG,198,300,3,14607
caltech_chair_005,caltech_chair_005.jpg,data/raw/caltech_chair_005.jpg,Caltech-101,chair,JPEG,250,300,3,11262
caltech_chair_006,caltech_chair_006.jpg,data/raw/caltech_chair_006.jpg,Caltech-101,chair,JPEG,300,276,3,17013
caltech_chair_007,caltech_chair_007.jpg,data/raw/caltech_chair_007.jpg,Caltech-101,chair,JPEG,199,300,3,7445
caltech_chair_008,caltech_chair_008.jpg,data/raw/caltech_chair_008.jpg,Caltech-101,chair,JPEG,239,300,3,9775
caltech_chair_009,caltech_chair_009.jpg,data/raw/caltech_chair_009.jpg,Caltech-101,chair,JPEG,203,300,3,9647
caltech_chair_010,caltech_chair_010.jpg,data/raw/caltech_chair_010.jpg,Caltech-101,chair,JPEG,198,300,3,10332
caltech_chandelier_001,caltech_chandelier_001.jpg,data/raw/caltech_chandelier_001.jpg,Caltech-101,chandelier,JPEG,228,300,3,16497
caltech_chandelier_002,caltech_chandelier_002.jpg,data/raw/caltech_chandelier_002.jpg,Caltech-101,chandelier,JPEG,300,224,3,9186
caltech_chandelier_003,caltech_chandelier_003.jpg,data/raw/caltech_chandelier_003.jpg,Caltech-101,chandelier,JPEG,277,300,3,18876
caltech_chandelier_004,caltech_chandelier_004.jpg,data/raw/caltech_chandelier_004.jpg,Caltech-101,chandelier,JPEG,232,300,3,14255
caltech_chandelier_005,caltech_chandelier_005.jpg,data/raw/caltech_chandelier_005.jpg,Caltech-101,chandelier,JPEG,300,225,3,8357
caltech_chandelier_006,caltech_chandelier_006.jpg,data/raw/caltech_chandelier_006.jpg,Caltech-101,chandelier,JPEG,282,300,3,11788
caltech_chandelier_007,caltech_chandelier_007.jpg,data/raw/caltech_chandelier_007.jpg,Caltech-101,chandelier,JPEG,216,300,3,13342
caltech_chandelier_008,caltech_chandelier_008.jpg,data/raw/caltech_chandelier_008.jpg,Caltech-101,chandelier,JPEG,300,199,3,16334
caltech_chandelier_009,caltech_chandelier_009.jpg,data/raw/caltech_chandelier_009.jpg,Caltech-101,chandelier,JPEG,218,300,3,14847
caltech_chandelier_010,caltech_chandelier_010.jpg,data/raw/caltech_chandelier_010.jpg,Caltech-101,chandelier,JPEG,300,225,3,19265
caltech_cougar_body_001,caltech_cougar_body_001.jpg,data/raw/caltech_cougar_body_001.jpg,Caltech-101,cougar_body,JPEG,300,288,3,22608
caltech_cougar_body_002,caltech_cougar_body_002.jpg,data/raw/caltech_cougar_body_002.jpg,Caltech-101,cougar_body,JPEG,248,300,3,16367
caltech_cougar_body_003,caltech_cougar_body_003.jpg,data/raw/caltech_cougar_body_003.jpg,Caltech-101,cougar_body,JPEG,300,170,3,6362
caltech_cougar_body_004,caltech_cougar_body_004.jpg,data/raw/caltech_cougar_body_004.jpg,Caltech-101,cougar_body,JPEG,300,188,3,21070
caltech_cougar_body_005,caltech_cougar_body_005.jpg,data/raw/caltech_cougar_body_005.jpg,Caltech-101,cougar_body,JPEG,297,300,3,24244
caltech_cougar_body_006,caltech_cougar_body_006.jpg,data/raw/caltech_cougar_body_006.jpg,Caltech-101,cougar_body,JPEG,251,300,3,19882
caltech_cougar_body_007,caltech_cougar_body_007.jpg,data/raw/caltech_cougar_body_007.jpg,Caltech-101,cougar_body,JPEG,300,186,3,17354
caltech_cougar_body_008,caltech_cougar_body_008.jpg,data/raw/caltech_cougar_body_008.jpg,Caltech-101,cougar_body,JPEG,300,202,3,22775
caltech_cougar_body_009,caltech_cougar_body_009.jpg,data/raw/caltech_cougar_body_009.jpg,Caltech-101,cougar_body,JPEG,300,262,3,11673
caltech_cougar_body_010,caltech_cougar_body_010.jpg,data/raw/caltech_cougar_body_010.jpg,Caltech-101,cougar_body,JPEG,300,178,3,9508
caltech_cougar_face_001,caltech_cougar_face_001.jpg,data/raw/caltech_cougar_face_001.jpg,Caltech-101,cougar_face,JPEG,300,278,3,17236
caltech_cougar_face_002,caltech_cougar_face_002.jpg,data/raw/caltech_cougar_face_002.jpg,Caltech-101,cougar_face,JPEG,300,216,1,13713
caltech_cougar_face_003,caltech_cougar_face_003.jpg,data/raw/caltech_cougar_face_003.jpg,Caltech-101,cougar_face,JPEG,300,268,3,28007
caltech_cougar_face_004,caltech_cougar_face_004.jpg,data/raw/caltech_cougar_face_004.jpg,Caltech-101,cougar_face,JPEG,300,262,3,16206
caltech_cougar_face_005,caltech_cougar_face_005.jpg,data/raw/caltech_cougar_face_005.jpg,Caltech-101,cougar_face,JPEG,300,250,3,14043
caltech_cougar_face_006,caltech_cougar_face_006.jpg,data/raw/caltech_cougar_face_006.jpg,Caltech-101,cougar_face,JPEG,254,300,3,18800
caltech_cougar_face_007,caltech_cougar_face_007.jpg,data/raw/caltech_cougar_face_007.jpg,Caltech-101,cougar_face,JPEG,300,289,3,14855
caltech_cougar_face_008,caltech_cougar_face_008.jpg,data/raw/caltech_cougar_face_008.jpg,Caltech-101,cougar_face,JPEG,298,300,3,18642
caltech_cougar_face_009,caltech_cougar_face_009.jpg,data/raw/caltech_cougar_face_009.jpg,Caltech-101,cougar_face,JPEG,300,260,3,23853
caltech_cougar_face_010,caltech_cougar_face_010.jpg,data/raw/caltech_cougar_face_010.jpg,Caltech-101,cougar_face,JPEG,300,246,1,10659
caltech_crab_001,caltech_crab_001.jpg,data/raw/caltech_crab_001.jpg,Caltech-101,crab,JPEG,300,187,3,14941
caltech_crab_002,caltech_crab_002.jpg,data/raw/caltech_crab_002.jpg,Caltech-101,crab,JPEG,300,238,3,22262
caltech_crab_003,caltech_crab_003.jpg,data/raw/caltech_crab_003.jpg,Caltech-101,crab,JPEG,300,250,3,13104
caltech_crab_004,caltech_crab_004.jpg,data/raw/caltech_crab_004.jpg,Caltech-101,crab,JPEG,282,300,3,15385
caltech_crab_005,caltech_crab_005.jpg,data/raw/caltech_crab_005.jpg,Caltech-101,crab,JPEG,300,182,3,19858
caltech_crab_006,caltech_crab_006.jpg,data/raw/caltech_crab_006.jpg,Caltech-101,crab,JPEG,300,254,3,14525
caltech_crab_007,caltech_crab_007.jpg,data/raw/caltech_crab_007.jpg,Caltech-101,crab,JPEG,300,226,3,12200
caltech_crab_008,caltech_crab_008.jpg,data/raw/caltech_crab_008.jpg,Caltech-101,crab,JPEG,300,224,3,23671
caltech_crab_009,caltech_crab_009.jpg,data/raw/caltech_crab_009.jpg,Caltech-101,crab,JPEG,300,281,3,16689
caltech_crab_010,caltech_crab_010.jpg,data/raw/caltech_crab_010.jpg,Caltech-101,crab,JPEG,300,245,3,22294
caltech_crayfish_001,caltech_crayfish_001.jpg,data/raw/caltech_crayfish_001.jpg,Caltech-101,crayfish,JPEG,300,225,3,14055
caltech_crayfish_002,caltech_crayfish_002.jpg,data/raw/caltech_crayfish_002.jpg,Caltech-101,crayfish,JPEG,300,177,3,9498
caltech_crayfish_003,caltech_crayfish_003.jpg,data/raw/caltech_crayfish_003.jpg,Caltech-101,crayfish,JPEG,300,222,3,19951
caltech_crayfish_004,caltech_crayfish_004.jpg,data/raw/caltech_crayfish_004.jpg,Caltech-101,crayfish,JPEG,300,217,1,20727
caltech_crayfish_005,caltech_crayfish_005.jpg,data/raw/caltech_crayfish_005.jpg,Caltech-101,crayfish,JPEG,300,225,3,14567
caltech_crayfish_006,caltech_crayfish_006.jpg,data/raw/caltech_crayfish_006.jpg,Caltech-101,crayfish,JPEG,300,200,1,26390
caltech_crayfish_007,caltech_crayfish_007.jpg,data/raw/caltech_crayfish_007.jpg,Caltech-101,crayfish,JPEG,300,209,3,11712
caltech_crayfish_008,caltech_crayfish_008.jpg,data/raw/caltech_crayfish_008.jpg,Caltech-101,crayfish,JPEG,300,240,3,10113
caltech_crayfish_009,caltech_crayfish_009.jpg,data/raw/caltech_crayfish_009.jpg,Caltech-101,crayfish,JPEG,300,181,3,10069
caltech_crayfish_010,caltech_crayfish_010.jpg,data/raw/caltech_crayfish_010.jpg,Caltech-101,crayfish,JPEG,300,211,3,13594
caltech_crocodile_001,caltech_crocodile_001.jpg,data/raw/caltech_crocodile_001.jpg,Caltech-101,crocodile,JPEG,300,239,3,27395
caltech_crocodile_002,caltech_crocodile_002.jpg,data/raw/caltech_crocodile_002.jpg,Caltech-101,crocodile,JPEG,300,185,3,18638
caltech_crocodile_003,caltech_crocodile_003.jpg,data/raw/caltech_crocodile_003.jpg,Caltech-101,crocodile,JPEG,300,240,3,14541
caltech_crocodile_004,caltech_crocodile_004.jpg,data/raw/caltech_crocodile_004.jpg,Caltech-101,crocodile,JPEG,300,209,3,31879
caltech_crocodile_005,caltech_crocodile_005.jpg,data/raw/caltech_crocodile_005.jpg,Caltech-101,crocodile,JPEG,300,172,3,9715
caltech_crocodile_006,caltech_crocodile_006.jpg,data/raw/caltech_crocodile_006.jpg,Caltech-101,crocodile,JPEG,300,195,3,12484
caltech_crocodile_007,caltech_crocodile_007.jpg,data/raw/caltech_crocodile_007.jpg,Caltech-101,crocodile,JPEG,300,180,3,17315
caltech_crocodile_008,caltech_crocodile_008.jpg,data/raw/caltech_crocodile_008.jpg,Caltech-101,crocodile,JPEG,300,209,3,14335
caltech_crocodile_009,caltech_crocodile_009.jpg,data/raw/caltech_crocodile_009.jpg,Caltech-101,crocodile,JPEG,300,192,3,14423
caltech_crocodile_010,caltech_crocodile_010.jpg,data/raw/caltech_crocodile_010.jpg,Caltech-101,crocodile,JPEG,300,179,3,17819
caltech_crocodile_head_001,caltech_crocodile_head_001.jpg,data/raw/caltech_crocodile_head_001.jpg,Caltech-101,crocodile_head,JPEG,300,239,3,26193
caltech_crocodile_head_002,caltech_crocodile_head_002.jpg,data/raw/caltech_crocodile_head_002.jpg,Caltech-101,crocodile_head,JPEG,300,225,3,20918
caltech_crocodile_head_003,caltech_crocodile_head_003.jpg,data/raw/caltech_crocodile_head_003.jpg,Caltech-101,crocodile_head,JPEG,300,214,3,15170
caltech_crocodile_head_004,caltech_crocodile_head_004.jpg,data/raw/caltech_crocodile_head_004.jpg,Caltech-101,crocodile_head,JPEG,300,225,3,22017
caltech_crocodile_head_005,caltech_crocodile_head_005.jpg,data/raw/caltech_crocodile_head_005.jpg,Caltech-101,crocodile_head,JPEG,300,225,3,13198
caltech_crocodile_head_006,caltech_crocodile_head_006.jpg,data/raw/caltech_crocodile_head_006.jpg,Caltech-101,crocodile_head,JPEG,300,184,3,20444
caltech_crocodile_head_007,caltech_crocodile_head_007.jpg,data/raw/caltech_crocodile_head_007.jpg,Caltech-101,crocodile_head,JPEG,300,288,3,19936
caltech_crocodile_head_008,caltech_crocodile_head_008.jpg,data/raw/caltech_crocodile_head_008.jpg,Caltech-101,crocodile_head,JPEG,300,268,3,11801
caltech_crocodile_head_009,caltech_crocodile_head_009.jpg,data/raw/caltech_crocodile_head_009.jpg,Caltech-101,crocodile_head,JPEG,300,285,3,20366
caltech_crocodile_head_010,caltech_crocodile_head_010.jpg,data/raw/caltech_crocodile_head_010.jpg,Caltech-101,crocodile_head,JPEG,300,236,3,15174
caltech_cup_001,caltech_cup_001.jpg,data/raw/caltech_cup_001.jpg,Caltech-101,cup,JPEG,300,198,3,7119
caltech_cup_002,caltech_cup_002.jpg,data/raw/caltech_cup_002.jpg,Caltech-101,cup,JPEG,300,260,3,12223
caltech_cup_003,caltech_cup_003.jpg,data/raw/caltech_cup_003.jpg,Caltech-101,cup,JPEG,300,296,3,11645
caltech_cup_004,caltech_cup_004.jpg,data/raw/caltech_cup_004.jpg,Caltech-101,cup,JPEG,300,250,3,16064
caltech_cup_005,caltech_cup_005.jpg,data/raw/caltech_cup_005.jpg,Caltech-101,cup,JPEG,300,221,3,5967
caltech_cup_006,caltech_cup_006.jpg,data/raw/caltech_cup_006.jpg,Caltech-101,cup,JPEG,300,269,3,12768
caltech_cup_007,caltech_cup_007.jpg,data/raw/caltech_cup_007.jpg,Caltech-101,cup,JPEG,300,300,1,11993
caltech_cup_008,caltech_cup_008.jpg,data/raw/caltech_cup_008.jpg,Caltech-101,cup,JPEG,300,250,3,18324
caltech_cup_009,caltech_cup_009.jpg,data/raw/caltech_cup_009.jpg,Caltech-101,cup,JPEG,300,262,3,14165
caltech_cup_010,caltech_cup_010.jpg,data/raw/caltech_cup_010.jpg,Caltech-101,cup,JPEG,191,300,3,7065
caltech_dalmatian_001,caltech_dalmatian_001.jpg,data/raw/caltech_dalmatian_001.jpg,Caltech-101,dalmatian,JPEG,300,249,3,12573
caltech_dalmatian_002,caltech_dalmatian_002.jpg,data/raw/caltech_dalmatian_002.jpg,Caltech-101,dalmatian,JPEG,300,300,3,20746
caltech_dalmatian_003,caltech_dalmatian_003.jpg,data/raw/caltech_dalmatian_003.jpg,Caltech-101,dalmatian,JPEG,300,262,3,20239
caltech_dalmatian_004,caltech_dalmatian_004.jpg,data/raw/caltech_dalmatian_004.jpg,Caltech-101,dalmatian,JPEG,244,300,3,11679
caltech_dalmatian_005,caltech_dalmatian_005.jpg,data/raw/caltech_dalmatian_005.jpg,Caltech-101,dalmatian,JPEG,225,300,3,17323
caltech_dalmatian_006,caltech_dalmatian_006.jpg,data/raw/caltech_dalmatian_006.jpg,Caltech-101,dalmatian,JPEG,243,300,3,8012
caltech_dalmatian_007,caltech_dalmatian_007.jpg,data/raw/caltech_dalmatian_007.jpg,Caltech-101,dalmatian,JPEG,285,300,3,13481
caltech_dalmatian_008,caltech_dalmatian_008.jpg,data/raw/caltech_dalmatian_008.jpg,Caltech-101,dalmatian,JPEG,300,259,3,19431
caltech_dalmatian_009,caltech_dalmatian_009.jpg,data/raw/caltech_dalmatian_009.jpg,Caltech-101,dalmatian,JPEG,300,241,3,17504
caltech_dalmatian_010,caltech_dalmatian_010.jpg,data/raw/caltech_dalmatian_010.jpg,Caltech-101,dalmatian,JPEG,300,283,3,12809
caltech_dollar_bill_001,caltech_dollar_bill_001.jpg,data/raw/caltech_dollar_bill_001.jpg,Caltech-101,dollar_bill,JPEG,300,190,3,15712
caltech_dollar_bill_002,caltech_dollar_bill_002.jpg,data/raw/caltech_dollar_bill_002.jpg,Caltech-101,dollar_bill,JPEG,300,127,3,16098
caltech_dollar_bill_003,caltech_dollar_bill_003.jpg,data/raw/caltech_dollar_bill_003.jpg,Caltech-101,dollar_bill,JPEG,300,126,3,15686
caltech_dollar_bill_004,caltech_dollar_bill_004.jpg,data/raw/caltech_dollar_bill_004.jpg,Caltech-101,dollar_bill,JPEG,300,190,3,16746
caltech_dollar_bill_005,caltech_dollar_bill_005.jpg,data/raw/caltech_dollar_bill_005.jpg,Caltech-101,dollar_bill,JPEG,300,125,3,17284
caltech_dollar_bill_006,caltech_dollar_bill_006.jpg,data/raw/caltech_dollar_bill_006.jpg,Caltech-101,dollar_bill,JPEG,300,121,3,16961
caltech_dollar_bill_007,caltech_dollar_bill_007.jpg,data/raw/caltech_dollar_bill_007.jpg,Caltech-101,dollar_bill,JPEG,300,146,3,15360
caltech_dollar_bill_008,caltech_dollar_bill_008.jpg,data/raw/caltech_dollar_bill_008.jpg,Caltech-101,dollar_bill,JPEG,300,172,3,19686
caltech_dollar_bill_009,caltech_dollar_bill_009.jpg,data/raw/caltech_dollar_bill_009.jpg,Caltech-101,dollar_bill,JPEG,300,202,3,21226
caltech_dollar_bill_010,caltech_dollar_bill_010.jpg,data/raw/caltech_dollar_bill_010.jpg,Caltech-101,dollar_bill,JPEG,300,138,3,19982
caltech_dolphin_001,caltech_dolphin_001.jpg,data/raw/caltech_dolphin_001.jpg,Caltech-101,dolphin,JPEG,300,179,3,13236
caltech_dolphin_002,caltech_dolphin_002.jpg,data/raw/caltech_dolphin_002.jpg,Caltech-101,dolphin,JPEG,300,179,3,15568
caltech_dolphin_003,caltech_dolphin_003.jpg,data/raw/caltech_dolphin_003.jpg,Caltech-101,dolphin,JPEG,300,166,3,6760
caltech_dolphin_004,caltech_dolphin_004.jpg,data/raw/caltech_dolphin_004.jpg,Caltech-101,dolphin,JPEG,300,259,3,9239
caltech_dolphin_005,caltech_dolphin_005.jpg,data/raw/caltech_dolphin_005.jpg,Caltech-101,dolphin,JPEG,300,225,3,13900
caltech_dolphin_006,caltech_dolphin_006.jpg,data/raw/caltech_dolphin_006.jpg,Caltech-101,dolphin,JPEG,300,277,3,14588
caltech_dolphin_007,caltech_dolphin_007.jpg,data/raw/caltech_dolphin_007.jpg,Caltech-101,dolphin,JPEG,300,183,3,12540
caltech_dolphin_008,caltech_dolphin_008.jpg,data/raw/caltech_dolphin_008.jpg,Caltech-101,dolphin,JPEG,300,225,3,11808
caltech_dolphin_009,caltech_dolphin_009.jpg,data/raw/caltech_dolphin_009.jpg,Caltech-101,dolphin,JPEG,300,214,3,12766
caltech_dolphin_010,caltech_dolphin_010.jpg,data/raw/caltech_dolphin_010.jpg,Caltech-101,dolphin,JPEG,300,223,3,10009
caltech_dragonfly_001,caltech_dragonfly_001.jpg,data/raw/caltech_dragonfly_001.jpg,Caltech-101,dragonfly,JPEG,275,300,1,27341
caltech_dragonfly_002,caltech_dragonfly_002.jpg,data/raw/caltech_dragonfly_002.jpg,Caltech-101,dragonfly,JPEG,300,295,3,9516
caltech_dragonfly_003,caltech_dragonfly_003.jpg,data/raw/caltech_dragonfly_003.jpg,Caltech-101,dragonfly,JPEG,300,262,3,11450
caltech_dragonfly_004,caltech_dragonfly_004.jpg,data/raw/caltech_dragonfly_004.jpg,Caltech-101,dragonfly,JPEG,300,300,3,8276
caltech_dragonfly_005,caltech_dragonfly_005.jpg,data/raw/caltech_dragonfly_005.jpg,Caltech-101,dragonfly,JPEG,260,300,1,13570
caltech_dragonfly_006,caltech_dragonfly_006.jpg,data/raw/caltech_dragonfly_006.jpg,Caltech-101,dragonfly,JPEG,195,300,3,12479
caltech_dragonfly_007,caltech_dragonfly_007.jpg,data/raw/caltech_dragonfly_007.jpg,Caltech-101,dragonfly,JPEG,258,300,3,18412
caltech_dragonfly_008,caltech_dragonfly_008.jpg,data/raw/caltech_dragonfly_008.jpg,Caltech-101,dragonfly,JPEG,209,300,3,15916
caltech_dragonfly_009,caltech_dragonfly_009.jpg,data/raw/caltech_dragonfly_009.jpg,Caltech-101,dragonfly,JPEG,202,300,1,9303
caltech_dragonfly_010,caltech_dragonfly_010.jpg,data/raw/caltech_dragonfly_010.jpg,Caltech-101,dragonfly,JPEG,225,300,3,15795
caltech_electric_guitar_001,caltech_electric_guitar_001.jpg,data/raw/caltech_electric_guitar_001.jpg,Caltech-101,electric_guitar,JPEG,300,212,3,6595
caltech_electric_guitar_002,caltech_electric_guitar_002.jpg,data/raw/caltech_electric_guitar_002.jpg,Caltech-101,electric_guitar,JPEG,300,224,3,5823
caltech_electric_guitar_003,caltech_electric_guitar_003.jpg,data/raw/caltech_electric_guitar_003.jpg,Caltech-101,electric_guitar,JPEG,300,176,3,11602
caltech_electric_guitar_004,caltech_electric_guitar_004.jpg,data/raw/caltech_electric_guitar_004.jpg,Caltech-101,electric_guitar,JPEG,300,144,3,11613
caltech_electric_guitar_005,caltech_electric_guitar_005.jpg,data/raw/caltech_electric_guitar_005.jpg,Caltech-101,electric_guitar,JPEG,300,150,3,10724
caltech_electric_guitar_006,caltech_electric_guitar_006.jpg,data/raw/caltech_electric_guitar_006.jpg,Caltech-101,electric_guitar,JPEG,300,134,3,9692
caltech_electric_guitar_007,caltech_electric_guitar_007.jpg,data/raw/caltech_electric_guitar_007.jpg,Caltech-101,electric_guitar,JPEG,300,225,3,9891
caltech_electric_guitar_008,caltech_electric_guitar_008.jpg,data/raw/caltech_electric_guitar_008.jpg,Caltech-101,electric_guitar,JPEG,300,199,3,11654
caltech_electric_guitar_009,caltech_electric_guitar_009.jpg,data/raw/caltech_electric_guitar_009.jpg,Caltech-101,electric_guitar,JPEG,300,223,3,9205
caltech_electric_guitar_010,caltech_electric_guitar_010.jpg,data/raw/caltech_electric_guitar_010.jpg,Caltech-101,electric_guitar,JPEG,300,225,3,17658
caltech_elephant_001,caltech_elephant_001.jpg,data/raw/caltech_elephant_001.jpg,Caltech-101,elephant,JPEG,300,225,3,17639
caltech_elephant_002,caltech_elephant_002.jpg,data/raw/caltech_elephant_002.jpg,Caltech-101,elephant,JPEG,300,225,3,22114
caltech_elephant_003,caltech_elephant_003.jpg,data/raw/caltech_elephant_003.jpg,Caltech-101,elephant,JPEG,300,264,3,16103
caltech_elephant_004,caltech_elephant_004.jpg,data/raw/caltech_elephant_004.jpg,Caltech-101,elephant,JPEG,300,243,3,11689
caltech_elephant_005,caltech_elephant_005.jpg,data/raw/caltech_elephant_005.jpg,Caltech-101,elephant,JPEG,300,188,3,9800
caltech_elephant_006,caltech_elephant_006.jpg,data/raw/caltech_elephant_006.jpg,Caltech-101,elephant,JPEG,300,212,3,16070
caltech_elephant_007,caltech_elephant_007.jpg,data/raw/caltech_elephant_007.jpg,Caltech-101,elephant,JPEG,239,300,3,15674
caltech_elephant_008,caltech_elephant_008.jpg,data/raw/caltech_elephant_008.jpg,Caltech-101,elephant,JPEG,300,225,3,21529
caltech_elephant_009,caltech_elephant_009.jpg,data/raw/caltech_elephant_009.jpg,Caltech-101,elephant,JPEG,300,291,3,14145
caltech_elephant_010,caltech_elephant_010.jpg,data/raw/caltech_elephant_010.jpg,Caltech-101,elephant,JPEG,300,195,3,9171
caltech_emu_001,caltech_emu_001.jpg,data/raw/caltech_emu_001.jpg,Caltech-101,emu,JPEG,300,248,3,16235
caltech_emu_002,caltech_emu_002.jpg,data/raw/caltech_emu_002.jpg,Caltech-101,emu,JPEG,300,220,3,23570
caltech_emu_003,caltech_emu_003.jpg,data/raw/caltech_emu_003.jpg,Caltech-101,emu,JPEG,272,300,3,14238
caltech_emu_004,caltech_emu_004.jpg,data/raw/caltech_emu_004.jpg,Caltech-101,emu,JPEG,300,288,3,18463
caltech_emu_005,caltech_emu_005.jpg,data/raw/caltech_emu_005.jpg,Caltech-101,emu,JPEG,300,300,3,24173
caltech_emu_006,caltech_emu_006.jpg,data/raw/caltech_emu_006.jpg,Caltech-101,emu,JPEG,189,300,3,18196
caltech_emu_007,caltech_emu_007.jpg,data/raw/caltech_emu_007.jpg,Caltech-101,emu,JPEG,300,240,3,23023
